timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1758175321919,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
1758175321920,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
1758175322014,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322015,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322015,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322015,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322015,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322016,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322016,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322016,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322016,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322016,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-7,text,false,,871,0,1,1,null,0,0,0
1758175322114,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322114,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322115,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322115,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322115,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322116,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322116,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322116,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322116,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322117,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-8,text,false,,871,0,1,1,null,0,0,0
1758175322214,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322214,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322215,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322215,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322215,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322216,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322216,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322217,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322217,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322217,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-9,text,false,,871,0,1,1,null,0,0,0
1758175322312,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
1758175322312,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
1758175322313,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
1758175322313,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
1758175322313,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
1758175322313,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
1758175322313,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
1758175322314,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
1758175322314,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
1758175322314,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-10,text,false,,871,0,1,1,null,0,0,0
